数据时间,1#炉膛上部温度,1#炉膛中部温度,2#炉膛上部温度,2#炉膛中部温度,3#炉膛上部温度,3#炉膛中部温度,1#炉炉膛负压,2#炉膛负压,3#炉膛压力,1#炉一次风机速度反馈,1#炉一次风机已运行,2#炉一次风机速度反馈,2#炉一次风机已运行,3#炉一次风机速度反馈,3#炉一次风机已运行,1#炉二次风机速度反馈,1#炉二次风机已运行,2#炉二次风机速度反馈,2#炉二次风机已运行,3#炉二次风机速度反馈,3#炉二次风机已运行,1#炉引风机速度反馈,1#炉引风机已运行,2#炉引风机速度反馈,2#炉引风机已运行,3#炉引风机速度反馈,3#SNCRz除盐水流量,3#SNC尿素溶液流量,1#炉雾化石灰浆流量,2#炉雾化石灰浆流量,3#炉雾化石灰浆流量,1#炉SNCR炉膛出口温度,2#炉SNCR炉膛出口温度,3#炉SNCR炉膛出口温度,1#炉布袋除尘器压差,1#炉布袋除尘器入口温度,2#炉布袋除尘器压差,2#炉布袋除尘器入口温度,3#炉布袋除尘器压差,3#炉布袋除尘器入口温度,1#炉烟气温度,1#炉烟气压力,1#炉烟气流量,1#炉烟气湿度,1#炉烟气O2,1#炉烟气KLW（折算）,1#炉烟气SO2（折算）,1#炉烟气NOX（折算）,1#炉烟气CO（折算）,1#炉烟气HCL（折算）,2#炉烟气温度,2#炉烟气压力,2#炉烟气流量,2#炉烟气湿度,2#炉烟气O2,2#炉烟气KLW（折算）,2#炉烟气SO2（折算）,2#炉烟气NOX（折算）,2#炉烟气CO（折算）,2#炉烟气HCL（折算）,3#炉烟气温度,3#炉烟气压力,3#炉烟气流速,3#炉烟气湿度,3#炉烟气O2,3#炉烟气粉尘（折算）,3#炉烟气SO2（折算）,3#炉烟气NOX（折算）,3#炉烟气CO（折算）,3#炉烟气HCL（折算）
2025-05-23 19:38:00,283.66,1091.03,1070.88,1124.69,960.05,912.27,-19.70,-69.30,-14.80,19.12,1.00,18.32,1.00,47.51,1.00,41.82,1.00,27.63,1.00,31.97,1.00,25.88,1.00,21.15,1.00,36.07,0.00,31.87,692.00,1474.00,4.00,271.57,284.18,805.50,-2297.55,131.31,-2284.55,186.78,2093.73,176.54,103.74,13.00,10.64,11.32,19.74,7.67,21.94,45.86,25.75,0.23,175.18,-169.00,27.41,9.05,10.55,3.42,94.07,122.59,10.19,4.26,159.26,0.00,16.67,16.04,12.48,6.10,22.08,71.40,0.70,2.06
2025-05-23 19:40:00,281.97,1104.74,1083.16,1137.43,961.09,925.86,-20.05,-57.15,-28.60,19.13,1.00,18.06,1.00,47.50,1.00,41.81,1.00,27.63,1.00,31.97,1.00,25.90,1.00,21.15,1.00,36.05,0.00,31.78,680.00,1347.00,10.00,270.66,283.40,787.68,-2308.90,131.22,-2289.80,186.84,2125.35,176.62,103.74,-26.00,11.22,11.32,19.76,7.78,22.96,51.94,23.10,0.23,175.54,-161.00,22.84,9.39,10.64,3.63,91.52,187.01,4.77,4.30,159.13,0.00,18.12,16.99,11.91,5.76,54.39,69.42,0.95,1.15
2025-05-23 19:42:00,280.28,1090.96,1076.85,1130.42,959.53,929.76,-20.25,-58.95,-40.85,19.13,1.00,18.03,1.00,47.50,1.00,41.80,1.00,27.63,1.00,33.19,1.00,25.88,1.00,21.15,1.00,37.31,0.00,31.77,685.00,1239.00,2.00,268.65,280.86,790.62,-2309.85,131.22,-2345.60,186.91,2242.02,176.62,103.96,-19.00,11.36,11.32,19.63,7.45,22.96,51.94,24.85,0.23,176.01,-176.00,26.71,9.64,10.68,3.76,42.39,187.38,4.89,4.34,159.11,0.00,17.09,16.60,12.01,5.59,70.28,63.39,1.59,1.09
2025-05-23 19:44:00,276.45,1075.75,1066.84,1118.97,957.12,932.95,-20.00,-46.25,-31.50,19.13,1.00,18.27,1.00,47.51,1.00,41.83,1.00,27.63,1.00,33.21,1.00,25.89,1.00,21.15,1.00,37.55,0.00,31.87,679.00,1223.00,1.00,265.52,277.94,784.38,-2294.15,130.98,-2602.90,187.45,2264.50,177.26,103.96,4.00,11.06,11.32,19.74,7.53,24.05,51.94,29.22,0.23,176.35,-124.00,24.18,10.16,11.34,3.70,26.91,196.07,4.96,4.35,159.17,0.00,18.93,17.05,11.80,6.03,22.73,66.49,1.12,2.21
2025-05-23 19:46:00,273.78,1085.31,1066.84,1116.44,955.76,946.79,-54.20,-59.50,8.85,19.12,1.00,18.32,1.00,47.51,1.00,41.82,1.00,27.63,1.00,33.20,1.00,35.76,1.00,21.15,1.00,37.53,0.00,31.85,698.00,1487.00,10.00,259.55,272.54,783.90,-2748.70,130.92,-2342.20,187.77,2276.80,178.00,104.87,-15.00,13.44,11.32,19.83,9.10,22.96,51.94,44.22,0.23,176.58,-168.00,25.57,9.54,10.24,3.62,47.17,101.42,111.31,4.26,159.11,0.00,17.58,16.67,11.76,5.53,11.58,74.71,0.60,2.77
2025-05-23 19:48:00,266.43,1071.85,1054.17,1108.64,955.63,950.62,-55.55,-73.50,-63.25,19.11,1.00,18.36,1.00,47.49,1.00,41.80,1.00,27.63,1.00,33.19,1.00,35.80,1.00,21.15,1.00,37.54,0.00,31.98,689.00,1257.00,4.00,251.35,266.76,785.16,-2752.80,129.55,-2738.10,188.25,2267.38,178.92,106.60,-30.00,13.47,11.32,20.12,8.45,16.92,42.69,67.28,0.23,176.70,-163.00,27.97,8.83,10.42,3.61,40.24,140.61,7.40,4.27,159.09,0.00,20.02,17.11,11.60,5.52,6.26,68.91,2.62,2.82
2025-05-23 19:50:00,263.83,1066.84,1047.73,1106.23,954.26,946.92,-55.05,-109.70,-54.75,19.12,1.00,18.01,1.00,47.49,1.00,41.82,1.00,27.63,1.00,33.21,1.00,35.78,1.00,21.15,1.00,37.55,0.00,31.86,685.00,1444.00,4.00,243.36,260.65,795.90,-2778.70,128.73,-2563.70,188.61,2281.45,178.81,107.97,-22.00,13.45,11.32,20.15,8.56,16.93,41.23,129.11,0.23,177.15,-154.00,26.65,8.08,11.15,4.04,26.85,145.10,4.95,4.35,159.09,0.00,21.59,16.72,11.63,5.84,5.63,71.69,2.48,1.61
2025-05-23 19:52:00,258.70,1078.03,1051.64,1108.25,958.23,939.77,-55.25,-129.40,-36.15,19.12,1.00,18.03,1.00,47.49,1.00,41.80,1.00,27.63,1.00,33.21,1.00,35.81,1.00,21.15,1.00,37.55,0.00,31.88,707.00,1433.00,1.00,236.60,254.41,799.44,-2791.50,127.32,-2225.45,188.90,2289.12,178.81,108.66,-14.00,13.74,11.32,20.19,8.03,18.94,39.82,168.89,0.23,176.35,-169.00,27.61,8.21,10.52,3.54,99.64,105.98,18.88,4.28,159.07,0.00,17.80,16.51,11.64,5.61,57.96,65.91,1.85,3.01
2025-05-23 19:54:00,253.76,1060.02,1037.27,1096.03,953.81,939.12,-55.15,-27.25,-35.65,19.11,1.00,18.04,1.00,47.50,1.00,41.80,1.00,27.63,1.00,33.19,1.00,35.78,1.00,21.15,1.00,37.53,0.00,31.96,682.00,1059.00,2.00,233.61,251.75,805.50,-2791.30,126.01,-1801.90,189.12,2310.38,178.31,108.87,1.00,13.47,11.32,20.24,7.97,21.95,41.23,263.42,0.23,176.12,-200.00,24.10,9.44,10.97,3.73,54.30,132.69,7.53,4.29,159.02,0.00,17.01,17.33,11.78,5.44,63.02,65.47,3.51,2.06
2025-05-23 19:56:00,249.28,1062.10,1034.54,1094.41,955.83,958.16,-54.65,-44.50,-92.05,19.12,1.00,17.93,1.00,47.50,1.00,41.82,1.00,27.63,1.00,31.94,1.00,35.81,1.00,21.15,1.00,38.76,0.00,31.75,695.00,1116.00,0.00,228.67,247.13,790.80,-2778.30,124.50,-1841.35,189.32,2415.75,178.81,109.23,-54.00,13.63,11.32,20.29,7.98,19.93,39.82,263.42,0.23,177.01,-131.00,24.91,9.64,10.65,3.75,45.25,116.86,16.04,4.28,159.13,3.75,21.01,17.42,11.18,5.42,100.00,44.33,46.98,1.84
2025-05-23 19:58:00,245.90,1070.68,1042.93,1097.53,952.77,954.26,-55.65,-66.60,23.50,19.13,1.00,18.24,1.00,47.49,1.00,41.81,1.00,27.63,1.00,31.95,1.00,35.81,1.00,21.15,1.00,38.77,0.00,31.87,688.00,1085.00,0.00,225.16,243.75,802.62,-2795.15,123.48,-2059.50,189.61,2436.45,178.81,109.35,-67.00,13.43,11.32,20.31,8.01,26.04,39.82,263.42,0.23,176.12,-153.00,26.03,10.81,10.16,3.37,73.22,68.35,205.34,4.21,159.28,0.00,17.64,16.75,11.96,5.89,84.29,69.61,1.08,1.07
2025-05-23 20:00:00,241.54,1074.12,1049.55,1102.66,956.02,950.69,-54.20,-95.65,-36.60,19.12,1.00,18.23,1.00,47.49,1.00,41.80,1.00,27.63,1.00,31.95,1.00,35.81,1.00,21.15,1.00,38.77,0.00,31.86,688.00,1093.00,3.00,220.93,239.52,802.02,-2783.20,122.58,-2145.20,190.03,2440.80,178.31,109.57,-15.00,13.42,11.32,20.33,8.01,29.95,38.36,263.42,0.23,176.93,-138.00,25.33,9.08,10.65,3.84,68.43,122.16,22.80,4.29,159.30,0.00,20.19,16.81,11.70,5.14,32.05,58.45,4.47,2.20
2025-05-23 20:02:00,239.65,1072.11,1049.75,1106.17,952.18,942.56,-56.45,-101.35,-52.70,19.13,1.00,18.26,1.00,47.50,1.00,41.81,1.00,27.63,1.00,31.96,1.00,35.80,1.00,21.15,1.00,38.76,0.00,31.88,674.00,1113.00,3.00,217.94,235.50,808.26,-2757.05,122.17,-2137.40,190.11,2452.60,178.09,109.57,-30.00,13.47,11.32,20.33,7.94,30.04,38.36,263.42,0.23,177.62,-168.00,25.11,8.98,10.94,3.88,41.11,136.32,7.75,4.33,159.28,0.00,19.78,16.85,11.80,5.55,11.65,75.68,0.16,2.22
2025-05-23 20:04:00,236.15,1067.17,1045.85,1106.30,950.36,938.67,-56.35,-117.50,-98.25,19.13,1.00,17.98,1.00,47.50,1.00,41.81,1.00,27.63,1.00,31.95,1.00,35.79,1.00,21.15,1.00,38.77,0.00,31.86,707.00,1082.00,5.00,215.41,232.31,818.10,-2798.35,121.46,-2202.60,190.63,2424.27,178.09,109.57,-8.00,13.59,11.32,20.33,7.94,30.04,38.36,263.42,0.23,177.95,-146.00,28.63,9.52,11.34,3.61,25.16,167.20,5.98,4.37,159.22,0.00,21.25,16.90,11.78,5.77,4.73,65.47,1.62,1.60
2025-05-23 20:06:00,233.54,1051.11,1033.57,1102.79,947.90,926.97,-55.90,-124.35,-65.90,19.12,1.00,17.99,1.00,47.49,1.00,41.81,1.00,27.63,1.00,31.95,1.00,35.78,1.00,21.15,1.00,38.77,0.00,31.79,700.00,1122.00,13.00,214.17,230.75,823.68,-2761.35,120.84,-2104.60,190.82,2439.17,177.35,109.46,-38.00,13.41,11.32,20.33,7.80,37.16,31.98,263.42,0.23,178.29,-176.00,26.64,10.76,11.81,4.08,8.42,180.81,5.37,4.47,159.17,0.00,13.41,16.16,12.35,6.00,3.09,82.31,0.41,3.13
2025-05-23 20:08:00,231.79,1037.27,1023.68,1093.89,948.03,940.29,-55.80,-118.05,-107.15,19.13,1.00,18.01,1.00,47.50,1.00,41.82,1.00,27.63,1.00,31.95,1.00,35.79,1.00,21.15,1.00,38.78,0.00,31.77,691.00,1156.00,3.00,212.49,229.25,800.88,-2789.90,120.51,-2206.60,191.04,2437.75,177.17,109.35,16.00,13.67,11.32,20.31,7.90,37.16,33.70,263.42,0.23,178.30,-161.00,26.53,10.69,12.10,4.39,5.22,178.50,4.34,4.49,159.11,0.00,16.93,16.67,12.29,5.83,0.34,71.02,0.01,3.01
2025-05-23 20:10:00,230.55,1037.20,1018.10,1090.11,946.01,951.21,-51.00,-85.15,-96.35,19.12,1.00,18.03,1.00,47.49,1.00,41.79,1.00,27.63,1.00,31.96,1.00,35.79,1.00,21.15,1.00,38.77,0.00,31.76,678.00,1151.00,0.00,209.82,225.68,793.86,-2769.60,120.33,-2056.15,191.25,2437.30,177.57,109.23,-89.00,13.87,11.32,20.34,7.81,39.17,22.91,263.42,0.23,178.53,-145.00,24.58,11.23,11.44,4.62,0.84,174.50,5.44,4.48,159.09,5.00,21.51,17.57,11.57,5.34,72.30,48.75,50.78,2.23
2025-05-23 20:12:00,228.21,1045.14,1018.62,1086.67,940.68,950.17,-64.50,-88.50,-72.55,19.12,1.00,17.98,1.00,47.47,1.00,41.79,1.00,27.63,1.00,31.94,1.00,35.81,1.00,21.15,1.00,38.76,0.00,31.58,692.00,1127.00,9.00,211.77,226.85,793.50,-2787.70,120.02,-1997.20,191.04,2473.62,178.09,109.11,-59.00,13.17,11.32,20.36,7.79,43.16,19.78,263.42,0.23,178.53,-154.00,25.87,11.36,11.07,3.70,9.77,138.91,5.96,4.35,159.07,2.50,19.12,17.61,11.26,5.54,100.00,30.94,119.77,1.75
2025-05-23 20:14:00,232.25,1057.48,1027.78,1090.11,941.07,946.21,-54.60,-78.15,-121.65,19.12,1.00,18.09,1.00,47.50,1.00,41.80,1.00,27.63,1.00,39.43,1.00,35.78,1.00,21.15,1.00,41.86,0.00,31.85,673.00,1107.00,10.00,214.70,230.82,811.62,-2700.55,119.59,-2059.20,191.40,2821.10,179.24,109.11,-5.00,13.90,11.32,20.07,7.78,20.93,35.15,153.84,0.23,178.29,-131.00,25.14,11.30,10.94,3.74,14.57,126.53,5.88,4.33,159.66,0.00,23.01,16.82,11.40,5.37,37.20,67.05,13.99,1.83
2025-05-23 20:16:00,240.89,1053.45,1027.00,1087.91,944.78,925.67,-92.85,-90.55,-70.80,19.12,1.00,18.08,1.00,47.49,1.00,41.81,1.00,27.63,1.00,36.92,1.00,35.80,1.00,21.15,1.00,40.41,0.00,31.85,700.00,1113.00,5.00,235.63,251.87,814.56,-2717.35,119.42,-2059.20,191.25,2665.52,180.47,109.02,-29.00,13.34,11.32,19.53,7.97,19.92,39.82,48.64,0.23,178.53,-138.00,26.44,8.02,10.94,3.70,14.57,126.55,5.89,4.33,159.97,0.00,19.89,16.15,12.30,6.37,13.15,104.64,0.02,2.41
2025-05-23 20:18:00,255.38,1058.01,1031.88,1089.92,947.38,917.02,-114.05,-88.70,-142.05,19.12,1.00,18.04,1.00,47.49,1.00,41.80,1.00,27.63,1.00,35.90,1.00,35.80,1.00,21.15,1.00,40.63,0.00,31.77,695.00,1129.00,5.00,250.45,265.14,820.38,-2711.25,118.92,-2094.05,191.35,2662.62,180.56,108.89,-43.00,13.56,11.32,19.46,7.89,19.92,35.19,68.20,0.23,178.29,-177.00,25.35,9.88,10.77,3.72,68.13,116.28,13.60,4.32,159.90,2.50,20.19,16.45,12.26,5.81,4.79,101.35,0.00,2.07
2025-05-23 20:20:00,259.74,1039.61,1023.36,1085.24,952.38,917.41,-106.70,-127.50,-147.55,19.12,1.00,18.41,1.00,47.47,1.00,41.81,1.00,27.63,1.00,34.44,1.00,35.80,1.00,21.15,1.00,40.63,0.00,31.59,694.00,1125.00,0.00,254.54,267.54,812.94,-2712.70,118.71,-2283.60,191.25,2656.97,180.47,108.78,-52.00,13.41,11.32,19.50,7.69,20.93,38.36,38.04,0.23,178.56,-138.00,25.63,9.27,10.75,3.49,87.45,95.66,34.65,4.30,160.03,0.00,18.49,16.05,12.50,6.44,13.96,97.39,0.02,0.80
2025-05-23 20:22:00,263.25,1020.05,1009.58,1079.45,952.44,916.11,-108.05,-148.20,-33.15,19.12,1.00,18.06,1.00,47.47,1.00,41.81,1.00,27.63,1.00,29.48,1.00,35.81,1.00,21.15,1.00,35.95,0.00,31.79,683.00,1101.00,0.00,257.98,269.62,805.14,-2728.70,118.71,-2284.30,191.25,2303.27,179.64,108.66,-51.00,13.41,11.32,19.83,7.85,20.93,39.82,58.44,0.23,179.34,-183.00,27.67,9.37,12.29,4.60,14.37,170.50,4.43,4.52,160.05,0.00,20.50,16.03,12.61,6.51,52.81,86.27,0.07,1.20
2025-05-23 20:24:00,265.79,1023.03,1004.25,1076.33,951.28,924.04,-108.95,-60.90,-12.30,19.12,1.00,18.12,1.00,47.49,1.00,41.79,1.00,27.63,1.00,29.48,1.00,35.81,1.00,21.15,1.00,36.94,0.00,31.75,693.00,1102.00,0.00,262.27,273.46,795.30,-2723.55,118.62,-1882.25,191.18,2333.07,178.72,108.56,33.00,13.65,11.32,19.61,7.62,21.94,42.69,39.86,0.23,178.88,-145.00,22.73,8.31,11.82,4.33,8.60,166.13,4.35,4.50,159.21,0.00,17.37,17.20,11.86,5.73,53.73,66.68,2.31,3.39
2025-05-23 20:26:00,269.75,1040.19,1004.90,1079.71,941.98,938.21,-106.60,-61.00,-68.90,19.12,1.00,18.08,1.00,47.49,1.00,41.79,1.00,27.63,1.00,28.23,1.00,35.81,1.00,21.15,1.00,36.93,0.00,31.77,684.00,1139.00,7.00,263.57,274.76,797.22,-2728.80,118.41,-1928.30,191.16,2323.20,177.48,108.43,-7.00,13.18,11.32,19.60,7.69,21.94,39.82,39.88,0.23,178.39,-200.00,22.89,9.08,10.43,3.87,30.00,100.93,17.80,4.27,158.94,0.00,17.76,18.01,11.19,5.40,85.79,39.66,36.05,1.48
2025-05-23 20:28:00,271.64,1045.78,1007.50,1079.78,941.14,937.49,-104.30,-55.30,-92.45,19.12,1.00,18.10,1.00,47.50,1.00,41.80,1.00,27.63,1.00,34.44,1.00,35.79,1.00,21.15,1.00,40.63,0.00,31.77,695.00,1110.00,4.00,266.50,277.16,803.76,-2720.10,118.29,-1908.50,191.04,2830.52,176.74,108.21,9.00,13.42,11.32,19.60,7.58,22.96,41.23,35.42,0.23,177.49,-164.00,21.65,6.97,11.03,3.77,52.61,101.88,19.82,4.35,158.89,0.00,19.00,17.05,11.33,5.21,50.13,28.37,43.22,1.62
2025-05-23 20:30:00,271.44,1049.30,1014.07,1085.04,942.89,930.08,-114.60,-51.55,-79.75,19.12,1.00,18.10,1.00,47.50,1.00,41.81,1.00,27.63,1.00,30.72,1.00,35.82,1.00,21.15,1.00,39.41,0.00,31.86,689.00,1077.00,0.00,265.98,275.67,812.46,-2731.45,118.20,-1862.25,191.04,2583.50,176.62,108.09,0.00,13.23,11.32,19.63,7.54,21.94,35.19,36.30,0.23,177.48,-147.00,22.35,9.37,10.48,3.50,64.14,102.60,14.16,4.28,159.22,0.00,18.41,16.46,12.39,6.39,41.19,72.76,8.88,0.72
2025-05-23 20:32:00,270.33,1045.85,1010.62,1082.70,941.72,930.80,-111.05,-47.00,-78.05,19.14,1.00,18.15,1.00,47.50,1.00,41.80,1.00,27.63,1.00,30.73,1.00,35.81,1.00,21.15,1.00,39.39,0.00,31.85,681.00,1127.00,15.00,261.82,268.52,811.50,-2734.85,118.20,-1928.45,190.82,2567.93,176.85,107.99,-68.00,13.45,11.32,19.92,7.76,21.94,31.98,79.67,0.23,176.80,-163.00,18.74,10.17,10.47,3.49,70.35,100.57,15.01,4.27,159.17,0.00,17.39,17.01,12.09,5.93,10.46,65.71,1.20,1.27
2025-05-23 20:34:00,267.08,1037.34,1002.30,1081.41,941.78,937.17,-117.00,-44.50,-143.20,19.13,1.00,18.16,1.00,47.53,1.00,41.80,1.00,27.63,1.00,29.48,1.00,35.79,1.00,21.15,1.00,39.40,0.00,31.77,684.00,1067.00,0.00,258.57,263.83,810.72,-2701.20,118.11,-1967.10,190.53,2558.65,176.54,107.86,-37.00,13.27,11.32,20.11,7.76,24.06,38.36,263.42,0.23,176.56,-155.00,24.42,8.86,10.76,3.60,24.04,128.63,7.66,4.31,159.09,5.00,19.96,16.70,12.31,6.07,16.32,57.99,1.23,0.71
2025-05-23 20:36:00,260.26,1027.00,989.11,1076.27,939.31,931.71,-114.85,-41.15,-100.10,19.13,1.00,18.15,1.00,47.51,1.00,41.81,1.00,27.63,1.00,28.24,1.00,35.81,1.00,21.15,1.00,38.18,0.00,31.96,695.00,1156.00,4.00,251.55,253.50,804.36,-2718.95,118.02,-1910.20,190.02,2467.60,175.50,107.62,39.00,13.46,11.32,20.25,7.63,27.02,35.19,263.42,0.23,176.45,-165.00,22.87,9.29,10.86,3.65,9.62,130.83,5.87,4.33,158.72,0.00,19.04,16.87,12.11,5.99,42.12,52.91,1.58,1.27
2025-05-23 20:38:00,251.55,1040.97,998.47,1080.36,937.23,931.58,-114.35,-34.90,-29.40,19.16,1.00,18.44,1.00,49.53,1.00,41.79,1.00,27.63,1.00,26.99,1.00,35.79,1.00,21.15,1.00,38.17,0.00,31.88,696.00,1096.00,2.00,245.57,245.83,804.30,-2718.95,117.91,-1910.20,189.49,2467.60,175.18,107.52,-21.00,13.56,11.32,20.43,7.63,27.02,35.19,263.42,0.23,176.34,-110.00,23.04,9.15,10.36,3.65,9.62,130.83,5.87,4.33,158.38,0.00,19.04,16.87,12.11,5.99,42.12,52.91,1.58,1.27
2025-05-23 20:40:00,243.75,1047.80,1003.02,1080.43,938.99,932.95,-115.75,-40.40,-50.80,19.15,1.00,18.50,1.00,49.52,1.00,41.80,1.00,27.63,1.00,26.98,1.00,35.82,1.00,21.15,1.00,38.18,0.00,31.83,680.00,1078.00,0.00,240.76,239.65,812.64,-2730.35,117.69,-1939.85,189.27,2460.68,174.87,107.40,-45.00,12.85,11.32,20.48,7.60,30.04,9.03,263.42,0.23,176.22,-139.00,21.83,9.58,10.11,3.80,22.40,84.12,63.09,4.22,158.21,0.00,21.02,17.15,12.05,5.86,63.77,43.57,6.09,2.53
2025-05-23 20:42:00,238.88,1051.38,1010.17,1083.81,935.28,923.45,-113.25,-39.05,-75.15,19.13,1.00,18.51,1.00,49.53,1.00,41.82,1.00,27.63,1.00,26.99,1.00,35.82,1.00,21.15,1.00,38.17,0.00,31.96,693.00,1049.00,0.00,234.71,232.76,822.00,-2721.70,117.61,-2133.95,189.00,2465.42,174.78,107.18,-21.00,13.52,11.32,20.55,7.69,28.04,4.48,263.42,0.23,176.45,-139.00,23.10,9.92,9.74,3.55,41.93,102.55,36.78,4.21,158.10,2.50,20.07,17.16,12.36,6.48,54.91,52.16,0.39,2.55
2025-05-23 20:44:00,232.25,1048.39,1014.72,1086.02,937.69,937.43,-115.70,-35.75,-95.00,19.15,1.00,18.57,1.00,49.52,1.00,41.82,1.00,27.63,1.00,26.99,1.00,35.82,1.00,21.15,1.00,38.19,0.00,31.87,665.00,1094.00,10.00,228.93,225.88,801.12,-2720.40,117.30,-2136.85,189.00,2477.65,174.98,107.06,2.00,13.03,11.32,20.59,7.78,28.04,4.48,263.42,0.23,176.70,-190.00,24.73,10.14,10.37,3.60,31.15,134.90,14.69,4.24,157.89,0.00,19.87,17.32,12.36,6.13,53.22,48.72,0.62,2.30
2025-05-23 20:46:00,228.35,1049.95,1017.31,1085.43,935.93,934.96,-116.55,-41.45,-29.85,19.16,1.00,18.63,1.00,49.52,1.00,41.84,1.00,27.63,1.00,26.98,1.00,35.82,1.00,21.15,1.00,38.17,0.00,31.77,691.00,1147.00,8.00,223.34,219.89,801.72,-2737.35,117.30,-2127.25,188.88,2500.83,174.87,106.95,-51.00,13.69,11.32,20.57,7.69,26.04,4.48,263.42,0.23,177.13,-176.00,25.58,11.65,10.09,3.68,29.96,110.09,15.48,4.23,157.80,0.00,21.11,17.63,11.89,5.51,88.37,41.81,15.40,2.19
2025-05-23 20:48:00,223.86,1048.71,1017.18,1084.85,933.40,941.59,-112.10,-36.30,-37.05,19.15,1.00,18.59,1.00,49.53,1.00,41.82,1.00,27.63,1.00,25.74,1.00,35.82,1.00,21.15,1.00,38.17,0.00,31.96,691.00,1142.00,2.00,221.85,218.21,797.46,-2714.20,117.00,-2189.45,189.07,2479.25,175.50,106.83,-91.00,13.40,11.32,20.58,7.74,27.02,9.03,263.42,0.23,177.27,-164.00,23.94,10.81,10.40,3.72,34.63,136.45,7.43,4.27,157.67,0.00,22.40,17.74,11.67,5.58,40.17,39.24,4.63,1.13
2025-05-23 20:50:00,221.00,1052.74,1016.92,1086.86,931.84,933.27,-119.50,-51.40,-34.50,19.15,1.00,18.26,1.00,49.54,1.00,41.83,1.00,27.63,1.00,25.77,1.00,35.82,1.00,21.15,1.00,38.20,0.00,31.87,690.00,1080.00,0.00,218.59,214.50,815.94,-2723.30,116.89,-2175.40,189.27,2476.90,175.50,106.71,-12.00,13.78,11.32,20.53,7.88,30.04,9.03,263.42,0.23,177.27,-162.00,28.87,10.69,10.21,3.54,71.60,126.41,9.12,4.24,157.58,0.00,18.54,17.57,11.80,6.11,18.22,51.66,2.41,0.55
2025-05-23 20:52:00,218.99,1052.42,1019.85,1088.62,934.77,934.24,-116.60,-52.60,-54.85,19.16,1.00,18.30,1.00,49.55,1.00,41.84,1.00,27.63,1.00,25.78,1.00,35.82,1.00,21.15,1.00,38.19,0.00,31.85,698.00,1071.00,4.00,216.12,211.96,805.50,-2719.15,116.67,-2175.30,189.39,2470.50,174.98,106.60,-21.00,13.43,11.32,20.54,7.80,28.04,9.03,263.42,0.23,177.38,-161.00,23.66,10.46,10.60,3.65,68.59,149.48,5.60,4.27,157.50,0.00,22.25,17.41,11.86,5.60,9.96,51.34,1.20,2.79
2025-05-23 20:54:00,213.98,1040.19,1009.26,1081.93,936.46,951.01,-115.90,-49.60,-30.85,19.16,1.00,18.61,1.00,49.53,1.00,41.83,1.00,27.63,1.00,28.20,1.00,35.81,1.00,21.15,1.00,38.18,0.00,31.86,686.00,1131.00,1.00,214.11,209.24,789.66,-2713.90,116.40,-2207.85,189.90,2499.80,174.78,106.49,-51.00,13.74,11.32,20.56,7.73,29.04,5.89,263.42,0.23,177.26,-153.00,24.85,10.56,10.68,3.63,29.81,156.52,4.79,4.31,157.26,0.00,16.09,17.53,11.65,5.38,51.62,44.62,6.95,1.12
2025-05-23 20:56:00,211.83,1036.49,1004.12,1079.45,932.23,947.44,-113.85,-41.25,-80.00,19.15,1.00,18.68,1.00,48.30,1.00,41.83,1.00,27.63,1.00,34.49,1.00,35.81,1.00,21.15,1.00,41.86,0.00,31.85,695.00,1065.00,5.00,212.75,207.41,802.62,-2718.50,116.40,-2231.30,190.11,2494.05,174.78,106.36,-21.00,12.60,11.32,20.57,7.69,30.04,4.48,263.42,0.23,177.82,-171.00,25.25,10.24,10.65,3.76,19.82,145.80,4.74,4.29,157.18,0.00,19.46,17.88,11.50,5.23,76.79,40.09,17.83,1.29
2025-05-23 20:58:00,209.82,1038.38,1002.04,1078.22,932.88,940.29,-117.55,-41.60,-114.45,19.15,1.00,18.67,1.00,48.30,1.00,41.83,1.00,27.63,1.00,35.83,1.00,35.80,1.00,21.15,1.00,41.90,0.00,31.96,682.00,1106.00,5.00,211.18,205.60,811.44,-2706.45,116.18,-2197.85,190.23,2883.02,176.02,106.26,-36.00,13.17,11.32,20.53,7.64,33.05,5.89,263.42,0.23,177.38,-138.00,25.19,9.79,10.48,3.42,16.70,141.83,4.65,4.27,157.99,0.00,19.97,18.02,11.31,5.65,52.52,31.54,43.35,1.39
2025-05-23 21:00:00,207.68,1041.62,1006.79,1079.52,930.60,917.67,-115.75,-37.60,-76.80,19.16,1.00,18.34,1.00,48.29,1.00,41.83,1.00,27.63,1.00,35.72,1.00,35.82,1.00,21.15,1.00,41.91,0.00,31.89,670.00,1140.00,0.00,209.62,203.90,817.98,-2730.40,115.95,-2261.30,190.41,2898.58,177.79,106.14,1.00,13.33,11.32,20.53,7.57,38.17,3.02,263.42,0.23,177.38,-166.00,23.85,9.47,10.37,3.46,53.79,121.30,7.21,4.23,158.18,0.00,18.87,16.60,12.12,5.55,19.13,80.13,1.33,1.70
