数据时间,入炉垃圾量,系统时间年,系统时间月,系统时间日,系统时间小时,系统时间分钟,系统时间秒,推料器A位置,推料器B位置,一次风机频率反馈,一次风机电流反馈,A辅助燃烧器运行信号,B辅助燃烧器运行信号,上部烟气温度左,上部烟气温度中,上部烟气温度右,中部烟气温度左,中部烟气温度中,中部烟气温度右,下部烟气温度左,下部烟气温度中,下部烟气温度右,引风机变频器频率反馈,引风机入口调节风门位置反馈,消石灰累计,1#消石灰输送风机运行信号,备用消石灰输送风机运行信号,雾化器浆液流量,省煤器出口温度,反应塔温度,雾化器电流,减湿液PH值,湿法烧碱供应流量,湿法洗涤塔温度,SNCR分配柜氨水流量,SNCR-A氨水供应泵运行信号,SNCR-B氨水供应泵运行信号,NH3浓度,1#SCR氨水流量,SCR系统温度,SCR-A氨水供应泵运行信号,SCR-B氨水供应泵运行信号,活性炭称重累计,1#活性炭输送风机运行信号,备用活性炭输送风机运行信号,除尘器差压,除尘器灰斗温度,烟气温度,烟气压力,烟气含水量,烟气氧量,烟气烟尘,SO2浓度,NOX浓度,CO浓度,HCL浓度,烟气流速
2025-06-01 19:46:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1035.09,1054.01,1075.11,1045.17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.29,19.93,--,--,--,--,--,--,--,--,155.44,-0.34,22.10,8.99,0.69,22.62,63.46,0.98,4.17,15.38
2025-06-01 19:46:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1051.50,1119.27,1054.69,1071.05,1106.15,44.02,99.55,294.18,--,--,1.59,--,151.85,42.23,6.49,200.40,--,12.76,--,--,--,--,--,--,--,273231.31,--,--,1434.65,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 19:46:03,640126.38,2025.00,6.00,1.00,19.00,44.00,49.00,256.66,259.36,35.85,107.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,219.87,--,--,--,--,68.98,--,--,--,--,--,190.60,--,--,--,--,--,--,151.85,--,--,--,--,--,--,--,--,--,--
2025-06-01 19:46:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 19:48:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1033.24,1052.19,1075.80,1044.00,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.59,20.51,--,--,--,--,--,--,--,--,155.44,-0.32,22.37,8.86,0.75,23.68,63.83,0.87,3.91,14.72
2025-06-01 19:48:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1049.19,1117.47,1051.60,1074.82,1104.40,42.56,99.60,294.18,--,--,1.58,--,151.73,42.27,6.50,199.81,--,12.72,--,--,--,--,--,--,--,273231.31,--,--,1318.75,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 19:48:03,640126.38,2025.00,6.00,1.00,19.00,47.00,1.00,463.69,460.90,35.80,105.69,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,219.87,--,--,--,--,69.19,--,--,--,--,--,190.57,--,--,--,--,--,--,151.82,--,--,--,--,--,--,--,--,--,--
2025-06-01 19:48:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 19:54:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1031.66,1053.65,1071.08,1039.72,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.33,21.63,--,--,--,--,--,--,--,--,155.44,-0.31,22.35,8.99,1.06,32.07,63.85,1.68,4.60,14.64
2025-06-01 19:54:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1055.60,1115.24,1045.95,1092.80,1102.48,41.07,99.51,294.18,--,--,1.58,--,151.57,42.19,6.48,200.74,--,12.61,--,--,--,--,--,--,--,273234.81,--,--,1253.47,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 19:54:03,640130.62,2025.00,6.00,1.00,19.00,53.00,2.00,540.81,539.89,35.92,105.32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,219.79,--,--,--,--,69.21,--,--,--,--,--,190.60,--,--,--,--,--,--,151.78,--,--,--,--,--,--,--,--,--,--
2025-06-01 19:54:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 19:56:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1032.14,1053.49,1066.80,1039.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.54,20.91,--,--,--,--,--,--,--,--,155.43,-0.34,22.07,9.11,0.75,33.66,60.60,1.27,5.25,14.65
2025-06-01 19:56:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1057.82,1113.95,1047.60,1077.67,1101.19,41.38,99.57,294.18,--,--,1.58,--,151.38,42.00,6.49,173.09,--,12.61,--,--,--,--,--,--,--,273234.81,--,--,1246.60,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 19:56:03,640130.62,2025.00,6.00,1.00,19.00,54.00,45.00,144.17,143.63,35.85,104.18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,219.32,--,--,--,--,69.08,--,--,--,--,--,190.66,--,--,--,--,--,--,151.65,--,--,--,--,--,--,--,--,--,--
2025-06-01 19:56:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 19:58:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1030.62,1050.62,1059.29,1039.94,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.11,21.18,--,--,--,--,--,--,--,--,155.06,-0.30,21.80,9.17,0.88,33.30,57.10,1.42,5.42,13.88
2025-06-01 19:58:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1053.88,1110.06,1047.24,1062.88,1097.81,40.82,99.61,294.18,--,--,1.57,--,150.86,41.91,6.50,172.72,--,12.73,--,--,--,--,--,--,--,273234.81,--,--,1238.06,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 19:58:03,640130.62,2025.00,6.00,1.00,19.00,56.00,52.00,397.70,396.52,35.97,104.60,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,218.54,--,--,--,--,68.94,--,--,--,--,--,190.71,--,--,--,--,--,--,151.37,--,--,--,--,--,--,--,--,--,--
2025-06-01 19:58:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 20:00:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1028.14,1047.63,1054.37,1039.17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.09,21.74,--,--,--,--,--,--,--,--,154.69,-0.29,21.58,9.42,0.64,25.78,53.90,0.54,5.01,12.82
2025-06-01 20:00:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1048.97,1104.36,1045.23,1060.56,1092.24,40.32,99.61,294.18,--,--,1.58,--,150.18,42.40,6.51,154.18,--,12.64,--,--,--,--,--,--,--,273234.81,--,--,1202.43,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 20:00:03,640130.62,2025.00,6.00,1.00,19.00,58.00,51.00,356.18,355.78,36.15,111.52,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,217.52,--,--,--,--,68.86,--,--,--,--,--,190.57,--,--,--,--,--,--,150.98,--,--,--,--,--,--,--,--,--,--
2025-06-01 20:00:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 20:12:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1027.20,1045.98,1061.41,1032.82,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.99,20.54,--,--,--,--,--,--,--,--,155.62,-0.32,22.75,8.51,1.06,56.96,62.79,4.49,6.51,15.60
2025-06-01 20:12:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1048.77,1104.76,1040.88,1097.02,1093.29,45.08,99.61,294.18,--,--,1.59,--,150.20,42.25,6.46,201.30,--,12.64,--,--,--,--,--,--,--,273238.31,--,--,1409.44,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 20:12:03,640136.50,2025.00,6.00,1.00,20.00,10.00,47.00,405.32,403.54,36.55,116.94,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,220.65,--,--,--,--,69.21,--,--,--,--,--,188.66,--,--,--,--,--,--,150.80,--,--,--,--,--,--,--,--,--,--
2025-06-01 20:12:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 20:14:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1029.95,1047.60,1067.68,1034.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.92,21.02,--,--,--,--,--,--,--,--,156.00,-0.28,22.68,8.84,0.75,61.34,67.82,1.54,7.38,15.77
2025-06-01 20:14:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1050.88,1107.18,1045.00,1088.88,1096.59,45.89,99.55,294.18,--,--,1.74,--,151.05,43.67,6.44,214.40,--,12.58,--,--,--,--,--,--,--,273238.31,--,--,1454.72,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 20:14:03,640136.50,2025.00,6.00,1.00,20.00,12.00,54.00,290.59,289.64,36.72,122.89,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,221.73,--,--,--,--,69.16,--,--,--,--,--,189.06,--,--,--,--,--,--,151.30,--,--,--,--,--,--,--,--,--,--
2025-06-01 20:14:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 20:20:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1037.45,1054.27,1083.55,1038.68,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.05,21.82,--,--,--,--,--,--,--,--,156.94,-0.34,22.92,8.67,0.75,69.94,76.95,1.85,7.51,16.67
2025-06-01 20:20:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1060.46,1122.06,1052.25,1103.77,1111.62,47.15,99.49,294.18,--,--,1.78,--,152.32,46.18,6.36,238.62,--,12.67,--,--,--,--,--,--,--,273238.31,--,--,1508.26,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 20:20:03,640136.50,2025.00,6.00,1.00,20.00,19.00,3.00,147.74,147.34,36.77,116.69,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,224.72,--,--,--,--,69.11,--,--,--,--,--,189.86,--,--,--,--,--,--,152.36,--,--,--,--,--,--,--,--,--,--
2025-06-01 20:20:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 20:22:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1039.46,1055.54,1086.18,1040.59,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.29,19.90,--,--,--,--,--,--,--,--,157.31,-0.34,22.82,8.71,0.62,82.01,75.74,0.91,7.75,16.25
2025-06-01 20:22:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1061.90,1125.83,1055.83,1112.82,1114.68,47.72,99.55,294.18,--,--,1.77,--,152.49,45.83,6.37,240.78,--,12.64,--,--,--,--,--,--,--,273238.31,--,--,1528.33,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 20:22:03,640141.38,2025.00,6.00,1.00,20.00,21.00,3.00,524.71,522.93,36.72,112.95,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,225.63,--,--,--,--,69.02,--,--,--,--,--,190.02,--,--,--,--,--,--,152.53,--,--,--,--,--,--,--,--,--,--
2025-06-01 20:22:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 21:06:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1046.17,1069.64,1110.96,1046.66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.23,20.46,--,--,--,--,--,--,--,--,158.25,-0.30,21.26,8.88,0.56,11.64,69.28,1.64,2.83,15.73
2025-06-01 21:06:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1079.37,1144.37,1062.48,1106.42,1131.07,43.57,99.62,294.19,--,--,2.03,--,153.14,52.41,6.57,187.30,--,12.64,--,--,--,--,--,--,--,273245.00,--,--,1443.33,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 21:06:03,640162.12,2025.00,6.00,1.00,21.00,4.00,58.00,115.56,114.56,36.00,110.94,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,233.84,--,--,--,--,68.40,--,--,--,--,--,192.19,--,--,--,--,--,--,153.56,--,--,--,--,--,--,--,--,--,--
2025-06-01 21:06:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 21:24:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1041.82,1065.65,1096.00,1039.52,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.99,21.19,--,--,--,--,--,--,--,--,156.00,-0.38,22.89,8.76,0.75,14.78,57.05,17.72,2.19,15.55
2025-06-01 21:24:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1066.99,1133.21,1050.01,1084.76,1123.83,43.83,99.59,294.19,--,--,1.58,--,146.68,48.55,6.65,27.38,--,12.70,--,--,--,--,--,--,--,273248.84,--,--,1360.76,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 21:24:03,640166.50,2025.00,6.00,1.00,21.00,23.00,2.00,420.50,419.30,36.05,116.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,228.98,--,--,--,--,69.41,--,--,--,--,--,189.79,--,--,--,--,--,--,148.68,--,--,--,--,--,--,--,--,--,--
2025-06-01 21:24:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 21:36:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1043.35,1066.50,1089.07,1039.52,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.82,21.97,--,--,--,--,--,--,--,--,157.04,-0.32,23.70,9.14,1.00,42.51,69.94,1.21,4.52,15.68
2025-06-01 21:36:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1071.74,1129.77,1052.41,1106.68,1120.66,46.22,99.63,294.19,--,--,1.59,--,148.74,48.74,6.54,151.61,--,12.67,--,--,--,--,--,--,--,273252.34,--,--,1459.17,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 21:40:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1044.61,1067.09,1085.16,1040.85,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.15,21.08,--,--,--,--,--,--,--,--,156.94,-0.32,23.60,9.19,0.75,48.90,67.71,0.75,5.07,14.57
2025-06-01 21:40:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1073.60,1125.90,1055.12,1117.80,1117.50,43.20,99.59,294.19,--,--,1.59,--,149.49,48.48,6.43,205.08,--,12.70,--,--,--,--,--,--,--,273252.34,--,--,1350.35,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 21:40:03,640176.94,2025.00,6.00,1.00,21.00,39.00,0.00,297.55,297.26,36.62,124.23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,229.47,--,--,--,--,69.98,--,--,--,--,--,187.89,--,--,--,--,--,--,149.60,--,--,--,--,--,--,--,--,--,--
2025-06-01 21:40:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 21:42:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1046.53,1068.95,1086.93,1041.82,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.83,21.08,--,--,--,--,--,--,--,--,156.75,-0.32,23.64,9.38,0.81,41.38,67.17,1.25,4.54,15.10
2025-06-01 21:42:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1078.16,1124.80,1058.67,1112.48,1117.60,44.15,99.55,294.19,--,--,1.58,--,149.41,48.88,6.42,216.21,--,12.60,--,--,--,--,--,--,--,273252.34,--,--,1385.42,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 21:42:03,640176.94,2025.00,6.00,1.00,21.00,41.00,1.00,121.17,120.11,36.72,118.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,228.82,--,--,--,--,69.98,--,--,--,--,--,188.03,--,--,--,--,--,--,149.59,--,--,--,--,--,--,--,--,--,--
2025-06-01 21:42:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 21:44:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1047.02,1068.46,1084.96,1042.60,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.69,20.88,--,--,--,--,--,--,--,--,156.38,-0.31,23.60,9.15,0.99,46.78,68.40,1.39,4.66,15.45
2025-06-01 21:44:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1076.98,1123.63,1059.74,1099.63,1116.14,44.97,99.51,294.19,--,--,1.58,--,149.13,48.81,6.38,224.08,--,12.58,--,--,--,--,--,--,--,273252.34,--,--,1405.49,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 21:44:03,640176.94,2025.00,6.00,1.00,21.00,43.00,2.00,595.67,595.33,36.92,128.72,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,228.24,--,--,--,--,70.06,--,--,--,--,--,188.05,--,--,--,--,--,--,149.48,--,--,--,--,--,--,--,--,--,--
2025-06-01 21:44:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 21:46:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1046.82,1067.19,1082.72,1043.15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.78,20.28,--,--,--,--,--,--,--,--,156.19,-0.31,23.45,9.39,0.94,41.67,64.57,1.13,4.85,14.75
2025-06-01 21:50:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1044.58,1063.86,1083.97,1042.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.69,20.47,--,--,--,--,--,--,--,--,156.00,-0.31,23.72,9.12,0.88,62.01,61.34,12.35,5.19,16.10
2025-06-01 21:50:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1067.16,1116.57,1054.20,1078.52,1108.24,45.71,99.52,294.19,--,--,1.58,--,148.03,48.81,6.33,240.62,--,12.70,--,--,--,--,--,--,--,273252.34,--,--,1458.96,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 21:50:03,640176.94,2025.00,6.00,1.00,21.00,49.00,0.00,260.77,260.37,37.47,129.13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,227.20,--,--,--,--,70.15,--,--,--,--,--,187.30,--,--,--,--,--,--,148.84,--,--,--,--,--,--,--,--,--,--
2025-06-01 21:50:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 21:52:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1042.67,1060.49,1082.69,1040.33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.67,21.14,--,--,--,--,--,--,--,--,156.00,-0.34,24.00,9.17,1.19,71.22,58.27,5.52,5.63,16.65
2025-06-01 21:52:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1061.73,1115.21,1050.46,1076.85,1105.69,45.34,99.61,294.19,--,--,1.58,--,147.99,48.75,6.34,244.42,--,12.69,--,--,--,--,--,--,--,273252.34,--,--,1429.86,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 21:52:03,640176.94,2025.00,6.00,1.00,21.00,51.00,1.00,382.15,380.56,37.69,132.84,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,227.51,--,--,--,--,70.15,--,--,--,--,--,187.01,--,--,--,--,--,--,148.80,--,--,--,--,--,--,--,--,--,--
2025-06-01 21:52:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 22:00:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1031.37,1051.24,1078.75,1031.95,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.54,21.11,--,--,--,--,--,--,--,--,156.38,-0.32,24.17,9.45,0.44,62.61,66.40,1.37,5.81,16.62
2025-06-01 22:06:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1022.43,1040.72,1065.52,1026.46,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.78,21.93,--,--,--,--,--,--,--,--,156.38,-0.32,23.89,9.70,0.50,77.59,65.24,2.18,6.32,15.32
2025-06-01 22:06:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1041.99,1100.76,1027.33,1066.01,1092.07,46.03,99.53,294.19,--,--,1.58,--,149.33,48.63,6.42,250.63,--,11.48,--,--,--,--,--,--,--,273255.84,--,--,1464.44,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 22:06:03,640186.31,2025.00,6.00,1.00,22.00,5.00,1.00,595.39,595.47,37.86,130.29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,227.22,--,--,--,--,70.11,--,--,--,--,--,185.81,--,--,--,--,--,--,149.85,--,--,--,--,--,--,--,--,--,--
2025-06-01 22:06:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 22:08:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1019.30,1035.44,1054.79,1024.55,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.84,21.97,--,--,--,--,--,--,--,--,156.38,-0.29,23.55,9.89,0.75,65.75,64.49,0.91,5.65,15.52
2025-06-01 22:08:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1036.32,1095.97,1023.49,1042.47,1086.90,45.01,99.56,294.19,--,--,1.58,--,149.16,48.92,6.41,253.87,--,11.52,--,--,--,--,--,--,--,273255.84,--,--,1433.26,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 22:08:03,640186.31,2025.00,6.00,1.00,22.00,6.00,45.00,167.49,167.29,37.94,123.19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,226.20,--,--,--,--,69.96,--,--,--,--,--,185.52,--,--,--,--,--,--,149.76,--,--,--,--,--,--,--,--,--,--
2025-06-01 22:08:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 22:28:01,--,--,--,--,--,--,--,--,--,--,--,--,--,952.51,970.92,989.77,982.88,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.22,20.53,--,--,--,--,--,--,--,--,153.15,-0.31,19.92,10.76,0.75,28.05,59.69,1.20,5.04,13.98
2025-06-01 22:28:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,971.84,1042.89,963.55,946.32,1032.60,40.99,99.55,294.19,--,--,1.60,--,145.44,43.03,6.60,230.58,--,11.96,--,--,--,--,--,--,--,273259.34,--,--,1298.54,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 22:28:03,640196.38,2025.00,6.00,1.00,22.00,27.00,1.00,404.14,402.47,37.09,117.80,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,219.18,--,--,--,--,67.88,--,--,--,--,--,183.82,--,--,--,--,--,--,146.79,--,--,--,--,--,--,--,--,--,--
2025-06-01 22:28:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
