数据时间,改1#垃圾实时重量,改2#垃圾实时重量,DCS系统时间 时,DCS系统时间 分,DCS系统时间 秒,推料器1列1#小车位置,推料器1列2#小车位置,推料器2列1#小车位置,推料器2列2#小车位置,辅助燃烧器运行信号,炉膛上部温度,炉膛中部温度,,炉膛压力,,一次风机频率反馈,一次风机电流反馈,一次风机运行信号,二次风机频率反馈,二次风机电流反馈,二次风机运行信号,引风机频率反馈,引风机电流反馈,引风门开度反馈,引风机运行信号,氢氧化钙喷射量,氢氧化钙称重,氢氧化钙电机运行信号/开关阀信号_1,氢氧化钙电机运行信号/开关阀信号_2,半干法石灰浆浓度,半干法雾化石灰浆流量,半干法生石灰称重,半干法反应塔温度,雾化石灰浆电机运行信号_1,雾化石灰浆电机运行信号_2,SNCR还原剂流量,SNCR炉膛出口温度,SNCR运行信号,1#活性炭重量累计,2#活性炭重量累计,活性炭电机运行信号,布袋除尘进出口压差,布袋除尘器温度,布袋除尘器运行信号,烟气温度,烟气压力,烟气流量,烟气湿度,烟气O2,烟气粉尘,烟气SO2,烟气Nox,烟气CO,烟气HCL
2025-05-23 19:38:00,0.00,0.00,19.00,37.00,59.00,1107.00,1080.00,1087.00,1082.00,0.00,985.24,922.15,953.695,-49.63,,26.76,83.48,1.00,1.21,43.49,1.00,29.88,6.54,84.01,1.00,8.88,52328.41,1.00,0.00,1434.35,1.71,43911.50,131.00,1.00,1.00,108.74,922.25,1.00,0.00,42205.55,1.00,1356.94,118.95,1.00,117.33,-49.63,37385.97,22.88,9.88,4.05,34.26,113.95,0.06,4.03
2025-05-23 19:40:00,0.00,0.00,19.00,39.00,39.00,1107.00,1080.00,1087.00,1082.00,0.00,985.91,922.87,954.39,-38.17,,26.75,83.40,1.00,1.35,40.20,1.00,30.05,7.14,84.00,1.00,8.89,52328.73,1.00,0.00,1432.31,1.69,43911.56,131.68,1.00,1.00,12.54,922.50,1.00,0.00,42205.55,1.00,1378.33,119.24,1.00,117.66,-38.17,38162.42,21.89,10.46,4.22,38.81,107.46,0.07,4.14
2025-05-23 19:42:00,0.00,0.00,19.00,41.00,49.00,1266.00,1241.00,1274.00,1270.00,0.00,985.94,927.61,956.775,-34.54,,26.78,83.35,1.00,1.27,40.88,1.00,29.93,7.53,84.00,1.00,8.92,52329.05,1.00,0.00,1434.95,1.73,43911.62,132.34,1.00,1.00,95.50,928.68,1.00,0.00,42205.55,1.00,1385.21,119.54,1.00,117.66,-34.54,38411.48,21.84,10.22,4.24,41.66,122.87,0.07,4.37
2025-05-23 19:44:00,0.00,0.00,19.00,43.00,59.00,0.00,-25.00,0.00,-18.00,0.00,985.11,931.17,958.14,-32.97,,26.69,83.37,1.00,1.37,41.34,1.00,30.23,7.65,83.99,1.00,8.89,52329.34,1.00,0.00,1428.38,1.71,43911.68,132.74,1.00,1.00,51.06,931.17,1.00,0.00,42205.55,1.00,1381.04,119.82,1.00,117.99,-32.97,38432.57,21.24,10.41,4.14,35.08,121.88,0.04,4.67
2025-05-23 19:46:00,0.00,0.00,19.00,45.00,59.00,0.00,-25.00,0.00,-18.00,0.00,983.93,929.00,956.465,-43.56,,26.72,83.46,1.00,1.32,40.07,1.00,30.00,6.59,84.01,1.00,8.89,52329.64,1.00,0.00,1431.06,1.71,43911.73,133.26,1.00,1.00,64.94,906.35,1.00,0.00,42205.55,1.00,1377.36,120.13,1.00,118.22,-43.56,37720.05,22.06,10.49,4.15,40.13,129.44,0.04,5.22
2025-05-23 19:48:00,0.00,0.00,19.00,47.00,59.00,16.00,-7.00,23.00,6.00,0.00,982.75,931.61,957.18,-48.99,,26.76,83.73,1.00,1.32,40.93,1.00,30.31,7.43,84.01,1.00,8.90,52329.94,1.00,0.00,1430.88,1.68,43911.79,133.59,1.00,1.00,116.89,907.89,1.00,0.00,42205.55,1.00,1396.60,120.41,1.00,118.32,-48.99,38299.99,21.46,10.65,4.01,44.46,173.27,0.07,5.28
2025-05-23 19:50:00,0.00,0.00,19.00,49.00,59.00,293.00,269.00,293.00,270.00,0.00,981.80,931.20,956.5,-50.42,,26.75,83.77,1.00,1.33,41.66,1.00,30.35,7.91,84.01,1.00,8.90,52330.23,1.00,0.00,1432.31,1.72,43911.85,134.01,1.00,1.00,90.63,907.53,1.00,0.00,42205.55,1.00,1414.72,120.71,1.00,118.81,-50.42,37244.82,22.40,10.43,4.08,40.01,167.82,0.04,5.25
2025-05-23 19:52:00,0.00,3.60,19.00,51.00,59.00,293.00,269.00,293.00,269.00,0.00,980.94,929.91,955.425,-43.72,,26.76,83.26,1.00,1.38,41.89,1.00,29.99,6.58,83.99,1.00,8.90,52330.53,1.00,0.00,1433.56,1.74,43911.90,134.17,1.00,1.00,206.39,906.07,1.00,0.00,42205.55,1.00,1397.57,120.96,1.00,118.90,-43.72,38165.83,21.62,10.75,4.17,46.71,70.15,0.04,5.35
2025-05-23 19:54:00,0.00,0.10,19.00,53.00,59.00,561.00,534.00,561.00,530.00,0.00,980.33,926.77,953.55,-45.23,,26.85,83.29,1.00,1.34,41.93,1.00,30.12,7.32,84.00,1.00,8.91,52330.83,1.00,0.00,1434.35,1.72,43911.96,134.32,1.00,1.00,189.24,926.77,1.00,0.00,42205.55,1.00,1391.39,121.23,1.00,119.14,-45.23,38368.66,21.78,10.63,4.40,58.31,55.23,0.04,5.49
2025-05-23 19:56:00,0.00,0.10,19.00,55.00,59.00,561.00,534.00,561.00,530.00,0.00,979.57,920.52,950.045,-40.22,,26.78,82.96,1.00,1.32,39.31,1.00,30.52,7.48,83.97,1.00,8.92,52331.12,1.00,0.00,1432.31,1.73,43912.02,134.32,1.00,1.00,176.74,920.52,1.00,0.00,42205.55,1.00,1400.35,121.44,1.00,119.33,-40.22,38911.04,21.31,10.86,4.41,34.03,79.50,0.07,5.26
2025-05-23 19:58:00,0.00,0.10,19.00,57.00,59.00,561.00,534.00,561.00,530.00,0.00,978.61,918.86,948.735,-41.83,,26.68,83.18,1.00,1.32,40.96,1.00,30.35,8.11,83.97,1.00,8.89,52331.42,1.00,0.00,1432.92,1.70,43912.07,134.74,1.00,1.00,198.17,918.86,1.00,0.00,42205.55,1.00,1398.96,121.67,1.00,119.58,-41.83,37309.98,23.26,10.45,4.47,42.49,96.60,0.04,5.42
2025-05-23 20:00:00,0.00,0.10,19.00,59.00,59.00,838.00,809.00,838.00,800.00,0.00,977.53,917.92,947.725,-22.88,,26.72,83.37,1.00,1.25,40.01,1.00,30.60,7.49,84.01,1.00,8.89,52331.71,1.00,0.00,1432.92,1.73,43912.13,134.78,1.00,1.00,188.28,918.01,1.00,0.00,42205.55,1.00,1416.94,121.87,1.00,119.68,-22.88,38491.81,21.43,10.60,4.54,36.36,110.76,0.07,5.34
2025-05-23 20:02:00,0.00,0.10,20.00,1.00,59.00,838.00,809.00,838.00,800.00,0.00,976.70,921.27,948.985,-44.35,,26.73,83.45,1.00,1.34,40.35,1.00,30.42,7.02,83.97,1.00,8.90,52332.01,1.00,0.00,1434.95,1.70,43912.19,135.02,1.00,1.00,84.07,921.27,1.00,0.00,42205.55,1.00,1400.28,122.08,1.00,119.99,-44.35,38136.52,22.71,10.09,4.38,46.98,106.36,0.07,5.70
2025-05-23 20:04:00,0.00,0.10,20.00,3.00,59.00,1106.00,1071.00,1117.00,1072.00,0.00,976.07,925.79,950.93,-34.61,,26.78,83.19,1.00,1.29,39.86,1.00,30.75,7.05,84.02,1.00,8.88,52332.26,1.00,0.00,1434.95,1.70,43912.24,135.16,1.00,1.00,1.57,902.04,1.00,0.00,42205.55,1.00,1431.94,122.25,1.00,120.10,-34.61,38692.05,22.20,10.14,4.23,45.78,146.43,0.07,5.52
2025-05-23 20:06:00,0.00,0.10,20.00,5.00,39.00,1106.00,1071.00,1117.00,1072.00,0.00,976.10,929.28,952.69,-51.46,,26.76,83.56,1.00,1.24,39.30,1.00,31.30,7.89,84.01,1.00,3.88,52332.44,1.00,0.00,1432.31,1.52,43912.29,135.97,1.00,1.00,120.07,956.51,1.00,0.00,42205.55,1.00,1438.19,122.50,1.00,120.31,-51.46,38527.04,23.59,10.09,4.51,63.22,136.72,0.07,6.30
2025-05-23 20:08:00,0.00,0.10,20.00,7.00,49.00,1106.00,1071.00,1117.00,1072.00,0.00,976.42,944.17,960.295,-55.82,,26.79,83.28,1.00,1.31,41.56,1.00,30.99,6.85,84.01,1.00,3.89,52332.58,1.00,0.00,1434.35,1.49,43912.35,137.85,1.00,1.00,153.04,967.23,1.00,0.00,42205.55,1.00,1438.06,122.83,1.00,120.64,-55.82,37408.76,24.69,9.38,3.72,71.91,135.70,0.06,6.52
2025-05-23 20:10:00,0.00,0.10,20.00,9.00,59.00,285.00,248.00,5.00,-20.00,0.00,977.62,949.88,963.75,-50.81,,26.75,83.54,1.00,1.22,39.51,1.00,31.52,7.80,83.99,1.00,3.90,52332.71,1.00,0.00,1433.56,1.50,43912.40,139.07,1.00,1.00,8.87,969.67,1.00,0.00,42205.55,1.00,1461.18,123.21,1.00,120.97,-50.81,38861.68,23.39,9.34,4.05,111.46,170.48,0.04,7.18
2025-05-23 20:12:00,0.00,0.10,20.00,11.00,59.00,0.00,-25.00,0.00,-20.00,0.00,979.28,954.94,967.11,-41.41,,26.71,83.63,1.00,1.31,41.54,1.00,31.12,7.63,84.01,1.00,3.89,52332.84,1.00,0.00,1432.31,2.13,43912.47,139.23,1.00,1.00,172.17,974.69,1.00,0.00,42205.55,1.00,1447.64,123.64,1.00,121.19,-41.41,38267.11,22.82,9.60,3.81,119.58,131.50,0.04,8.24
2025-05-23 20:14:00,0.00,0.10,20.00,13.00,59.00,0.00,-25.00,-1.00,-20.00,0.00,981.35,955.57,968.46,-51.21,,26.81,83.65,1.00,1.31,42.03,1.00,31.46,7.87,83.97,1.00,3.91,52332.97,1.00,0.00,1432.18,2.12,43912.54,137.28,1.00,1.00,119.41,976.88,1.00,0.00,42205.55,1.00,1462.43,124.03,1.00,121.53,-51.21,38769.71,23.45,9.58,3.63,47.80,130.49,0.04,7.35
2025-05-23 20:16:00,0.00,6.00,20.00,15.00,59.00,290.00,260.00,287.00,259.00,0.00,983.17,957.44,970.305,-40.58,,26.74,83.89,1.00,1.33,42.08,1.00,31.45,7.95,83.97,1.00,3.89,52333.10,1.00,0.00,1433.56,2.15,43912.61,135.47,1.00,1.00,92.72,978.80,1.00,0.00,42205.55,1.00,1471.46,124.24,1.00,121.98,-40.58,39338.76,23.30,9.33,3.44,69.20,151.65,0.04,6.70
2025-05-23 20:18:00,0.00,3.50,20.00,17.00,59.00,290.00,260.00,287.00,259.00,0.00,984.35,957.95,971.15,-40.75,,26.75,83.74,1.00,1.26,41.57,1.00,31.39,7.76,84.02,1.00,3.89,52333.23,1.00,0.00,1432.92,2.20,43912.68,134.13,1.00,1.00,119.98,979.84,1.00,0.00,42205.55,1.00,1457.71,124.31,1.00,122.19,-40.75,38182.77,23.91,9.88,3.61,35.63,169.07,0.07,6.49
2025-05-23 20:20:00,0.00,0.00,20.00,19.00,59.00,567.00,532.00,565.00,530.00,0.00,985.49,963.36,974.425,-61.07,,26.72,83.94,1.00,1.38,40.56,1.00,29.22,7.15,84.00,1.00,3.87,52333.36,1.00,0.00,1436.06,1.89,43912.75,133.38,1.00,1.00,56.04,985.39,1.00,0.00,42205.55,1.00,1082.50,124.28,1.00,122.19,-61.07,39094.81,24.46,9.12,4.60,211.69,151.55,0.04,6.43
2025-05-23 20:22:00,0.00,0.00,20.00,21.00,59.00,567.00,533.00,565.00,530.00,0.00,986.26,963.14,974.7,-84.70,,23.10,77.00,1.00,1.19,38.58,1.00,27.25,5.79,84.02,1.00,14.92,52333.71,1.00,0.00,1435.60,3.22,43912.84,133.24,1.00,1.00,65.48,986.11,1.00,0.00,42205.55,1.00,1000.00,124.37,1.00,122.31,-84.70,37197.22,23.54,9.67,4.02,235.89,175.85,0.04,9.44
2025-05-23 20:24:00,0.00,0.00,20.00,23.00,59.00,692.00,647.00,694.00,657.00,0.00,987.34,960.16,973.75,-25.02,,25.87,81.58,1.00,1.34,42.98,1.00,27.19,6.35,84.01,1.00,14.88,52334.21,1.00,0.00,1437.50,2.85,43912.95,129.17,1.00,1.00,118.98,983.88,1.00,0.00,42205.55,1.00,998.54,124.06,1.00,122.17,-25.02,35817.47,26.40,10.11,3.53,11.54,162.71,0.07,5.79
2025-05-23 20:26:00,0.00,0.00,20.00,25.00,59.00,836.00,801.00,842.00,802.00,0.00,988.27,967.23,977.75,-20.75,,25.89,81.58,1.00,5.23,36.96,1.00,28.02,7.11,84.01,1.00,9.87,52334.66,1.00,0.00,1435.46,2.85,43913.04,124.70,1.00,1.00,93.11,990.27,1.00,0.00,42205.55,1.00,1028.96,123.03,1.00,121.63,-20.75,37306.49,25.16,9.50,3.44,10.70,116.84,0.04,3.90
2025-05-23 20:28:00,0.00,0.00,20.00,27.00,59.00,835.00,801.00,842.00,802.00,0.00,990.47,967.17,978.82,-24.06,,25.89,81.62,1.00,10.23,36.41,1.00,29.54,7.84,84.01,1.00,9.89,52335.00,1.00,0.00,1432.92,2.13,43913.14,122.53,1.00,1.00,144.37,994.17,1.00,0.00,42205.55,1.00,1127.92,121.98,1.00,120.99,-24.06,38383.39,27.11,8.04,3.58,27.25,162.98,0.06,2.90
2025-05-23 20:30:00,0.00,0.00,20.00,29.00,59.00,1107.00,1071.00,1111.00,1066.00,0.00,993.67,962.54,978.105,-47.01,,25.84,81.76,1.00,10.18,36.32,1.00,30.26,8.65,84.00,1.00,9.89,52335.27,1.00,0.00,1436.25,2.11,43913.20,121.99,1.00,1.00,200.00,993.54,1.00,0.00,42205.55,1.00,1163.82,121.24,1.00,120.67,-47.01,40508.42,24.80,9.02,4.36,35.29,189.20,0.04,3.40
2025-05-23 20:32:00,0.00,6.70,20.00,31.00,39.00,1107.00,1071.00,1111.00,1066.00,0.00,996.45,966.88,981.665,-40.75,,25.92,81.41,1.00,10.30,36.46,1.00,30.03,6.76,83.99,1.00,9.92,52335.63,1.00,0.00,1432.31,2.12,43913.27,124.49,1.00,1.00,80.24,995.16,1.00,0.00,42205.55,1.00,1145.00,120.86,1.00,120.33,-40.75,39656.82,24.79,9.14,3.76,108.48,126.08,0.06,3.55
2025-05-23 20:34:00,0.00,0.00,20.00,33.00,49.00,1134.00,1098.00,1015.00,966.00,0.00,1000.13,974.63,987.38,-35.99,,25.92,81.84,1.00,10.23,36.49,1.00,30.27,8.07,83.98,1.00,9.89,52335.98,1.00,0.00,1436.85,2.80,43913.37,126.27,1.00,1.00,138.96,1000.61,1.00,0.00,42205.55,1.00,1158.82,120.99,1.00,120.32,-35.99,41706.51,23.20,9.54,4.25,106.89,126.52,0.04,3.72
2025-05-23 20:36:00,0.00,0.00,20.00,35.00,59.00,0.00,-25.00,1.00,-20.00,0.00,1003.81,970.28,987.045,-46.40,,25.92,81.75,1.00,10.24,36.49,1.00,29.96,7.60,83.97,1.00,9.90,52336.31,1.00,0.00,1432.13,2.80,43913.46,125.88,1.00,1.00,52.70,997.89,1.00,0.00,42205.55,1.00,1161.60,121.07,1.00,120.41,-46.40,39649.00,24.81,9.48,3.78,81.42,180.77,0.04,4.68
2025-05-23 20:38:00,0.00,0.00,20.00,37.00,59.00,0.00,-25.00,0.00,-20.00,0.00,1007.09,975.02,991.055,-49.44,,25.85,81.22,1.00,10.18,36.37,1.00,30.14,7.54,84.02,1.00,9.89,52336.64,1.00,0.00,1436.85,2.82,43913.56,124.91,1.00,1.00,116.94,998.79,1.00,0.00,42205.55,1.00,1182.99,120.94,1.00,120.41,-49.44,41648.94,23.29,9.92,4.33,55.24,174.73,0.04,4.18
2025-05-23 20:40:00,0.00,0.00,20.00,39.00,59.00,0.00,-25.00,-1.00,-20.00,0.00,1009.91,969.39,989.65,-48.21,,25.94,81.60,1.00,10.17,36.66,1.00,29.87,6.65,83.98,1.00,9.89,52336.97,1.00,0.00,1434.81,2.82,43913.65,124.30,1.00,1.00,106.41,995.73,1.00,0.00,42205.55,1.00,1174.65,120.68,1.00,120.33,-48.21,39564.36,24.40,9.67,4.20,51.67,124.26,0.04,3.77
2025-05-23 20:42:00,0.00,0.00,20.00,41.00,59.00,292.00,268.00,293.00,273.00,0.00,1012.35,960.80,986.575,-45.93,,25.89,81.93,1.00,10.23,36.65,1.00,30.14,7.60,84.02,1.00,9.91,52337.30,1.00,0.00,1436.85,2.82,43913.75,123.41,1.00,1.00,142.11,933.94,1.00,0.00,42205.55,1.00,1181.25,120.33,1.00,119.99,-45.93,41439.38,22.99,9.91,4.34,45.52,155.39,0.04,3.56
2025-05-23 20:44:00,0.00,0.00,20.00,43.00,59.00,292.00,268.00,293.00,273.00,0.00,1014.73,952.98,983.855,-39.89,,25.87,81.79,1.00,10.16,36.57,1.00,30.08,7.07,83.99,1.00,9.89,52337.63,1.00,0.00,1430.28,2.11,43913.82,123.45,1.00,1.00,193.02,929.89,1.00,0.00,42205.55,1.00,1179.79,119.95,1.00,119.85,-39.89,41209.05,23.08,9.51,4.27,89.64,179.64,0.04,3.71
2025-05-23 20:46:00,0.00,0.00,20.00,45.00,59.00,528.00,491.00,549.00,529.00,0.00,1017.01,946.76,981.885,-39.19,,25.83,81.50,1.00,10.21,36.46,1.00,29.88,7.47,84.01,1.00,13.95,52337.98,1.00,0.00,1432.18,2.44,43913.89,125.52,1.00,1.00,114.61,927.72,1.00,0.00,42205.55,1.00,1193.12,119.81,1.00,119.68,-39.19,41282.33,21.85,9.96,4.07,123.74,169.69,0.04,3.59
2025-05-23 20:48:00,0.00,0.00,20.00,47.00,59.00,558.00,532.00,567.00,544.00,0.00,1018.72,939.82,979.27,-43.74,,25.94,81.04,1.00,10.22,36.50,1.00,30.04,6.86,84.02,1.00,13.93,52338.45,1.00,0.00,1434.21,2.44,43913.98,126.60,1.00,1.00,122.65,923.86,1.00,0.00,42205.55,1.00,1189.58,119.87,1.00,119.66,-43.74,40995.77,21.82,10.15,4.06,114.89,124.15,0.04,3.47
2025-05-23 20:50:00,0.00,6.70,20.00,49.00,59.00,558.00,532.00,567.00,543.00,0.00,1019.53,935.51,977.52,-39.08,,25.95,81.46,1.00,10.25,36.53,1.00,29.90,8.02,84.00,1.00,13.93,52338.91,1.00,0.00,1434.21,3.07,43914.08,126.37,1.00,1.00,169.96,920.87,1.00,0.00,42205.55,1.00,1202.78,119.95,1.00,119.66,-39.08,40283.86,22.67,10.05,4.16,52.06,141.94,0.07,3.89
2025-05-23 20:52:00,0.00,3.80,20.00,51.00,59.00,834.00,806.00,839.00,813.00,0.00,1019.46,936.04,977.75,-48.17,,25.90,81.63,1.00,10.20,36.70,1.00,30.50,7.64,83.98,1.00,13.94,52339.38,1.00,0.00,1434.21,3.09,43914.18,124.23,1.00,1.00,137.96,921.41,1.00,0.00,42205.55,1.00,1227.85,119.81,1.00,119.56,-48.17,42203.32,22.77,9.90,4.32,16.82,192.64,0.04,3.99
2025-05-23 20:54:00,0.00,3.50,20.00,53.00,59.00,834.00,806.00,839.00,812.00,0.00,1019.82,932.93,976.375,-56.23,,25.86,81.76,1.00,5.30,38.74,1.00,30.19,7.99,83.97,1.00,13.93,52339.84,1.00,0.00,1437.64,2.36,43914.26,123.19,1.00,1.00,135.06,919.69,1.00,0.00,42205.55,1.00,1202.92,119.45,1.00,119.33,-56.23,40198.52,24.52,9.61,4.05,21.64,169.85,0.04,3.02
2025-05-23 20:56:00,0.00,6.80,20.00,55.00,59.00,834.00,806.00,839.00,812.00,0.00,1020.40,944.52,982.46,-61.01,,25.93,82.10,1.00,5.25,36.94,1.00,30.27,7.83,84.01,1.00,8.90,52340.19,1.00,0.00,1432.18,2.36,43914.33,123.83,1.00,1.00,27.43,924.06,1.00,0.00,42205.55,1.00,1221.04,119.17,1.00,119.11,-61.01,40624.02,22.13,10.19,4.12,21.29,134.17,0.04,2.85
2025-05-23 20:58:00,0.00,7.20,20.00,57.00,39.00,1099.00,1071.00,1100.00,1071.00,0.00,1020.62,960.13,990.375,-43.73,,25.86,81.78,1.00,5.20,36.89,1.00,29.73,6.68,83.98,1.00,8.89,52340.51,1.00,0.00,1435.46,2.10,43914.41,125.06,1.00,1.00,58.83,934.56,1.00,0.00,42205.55,1.00,1204.51,119.03,1.00,118.90,-43.73,40846.42,22.44,9.63,3.69,71.22,151.34,0.04,2.31
2025-05-23 21:00:00,0.00,0.00,20.00,59.00,49.00,1099.00,1071.00,1100.00,1070.00,0.00,1021.46,968.44,994.95,-26.82,,25.89,81.51,1.00,5.14,36.92,1.00,29.83,7.74,83.98,1.00,8.89,52340.83,1.00,0.00,1432.18,2.10,43914.48,126.93,1.00,1.00,185.63,938.75,1.00,0.00,42205.55,1.00,1220.90,119.07,1.00,118.90,-26.82,40822.93,22.21,9.80,3.85,81.60,199.18,0.06,3.22
2025-05-23 21:02:00,0.00,3.90,21.00,1.00,59.00,1099.00,1071.00,1100.00,1070.00,0.00,1023.26,980.46,1001.86,-34.65,,25.85,82.41,1.00,5.15,36.23,1.00,29.98,7.44,83.99,1.00,8.89,52341.12,1.00,0.00,1436.85,2.22,43914.55,128.62,1.00,1.00,153.06,1013.90,1.00,0.00,42205.55,1.00,1212.36,119.29,1.00,118.90,-34.65,41114.55,21.74,9.64,3.67,148.07,174.88,0.04,4.14
2025-05-23 21:04:00,0.00,7.80,21.00,3.00,59.00,478.00,456.00,147.00,108.00,0.00,1026.04,988.40,1007.22,-32.85,,25.92,81.56,1.00,5.18,36.61,1.00,29.92,6.64,84.00,1.00,8.92,52341.42,1.00,0.00,1432.18,2.82,43914.65,129.00,1.00,1.00,146.91,1017.92,1.00,0.00,42205.55,1.00,1211.39,119.61,1.00,119.14,-32.85,40503.29,22.36,9.56,4.15,145.62,153.67,0.04,3.97
2025-05-23 21:06:00,0.00,0.00,21.00,5.00,59.00,1.00,-25.00,0.00,-20.00,0.00,1028.91,990.76,1009.835,-51.10,,25.82,81.18,1.00,5.22,36.61,1.00,30.19,7.58,83.98,1.00,8.89,52341.72,1.00,0.00,1434.17,2.82,43914.74,127.33,1.00,1.00,23.33,1015.79,1.00,0.00,42205.55,1.00,1231.74,119.78,1.00,119.23,-51.10,40749.68,23.51,9.89,3.96,39.29,167.49,0.04,4.13
2025-05-23 21:08:00,0.00,0.00,21.00,7.00,59.00,0.00,-25.00,0.00,-20.00,0.00,1031.63,986.29,1008.96,-48.01,,25.92,81.59,1.00,5.17,36.71,1.00,30.03,8.32,83.99,1.00,8.89,52342.02,1.00,0.00,1431.53,2.83,43914.84,126.08,1.00,1.00,115.85,1010.61,1.00,0.00,42205.55,1.00,1229.51,119.73,1.00,119.25,-48.01,38483.12,26.21,9.76,4.10,18.64,177.34,0.07,3.42
2025-05-23 21:10:00,0.00,0.00,21.00,9.00,59.00,218.00,194.00,249.00,231.00,0.00,1033.99,982.97,1008.48,-43.61,,25.95,81.49,1.00,5.16,37.05,1.00,30.41,7.63,84.02,1.00,8.92,52342.31,1.00,0.00,1434.86,2.13,43914.93,124.56,1.00,1.00,39.96,1006.46,1.00,0.00,42205.55,1.00,1260.62,119.53,1.00,119.25,-43.61,40468.64,23.47,9.82,4.13,21.18,184.04,0.04,2.84
2025-05-23 21:12:00,0.00,0.00,21.00,11.00,59.00,286.00,261.00,296.00,275.00,0.00,1036.54,982.50,1009.52,-35.53,,25.87,82.48,1.00,5.22,36.51,1.00,29.94,7.15,83.98,1.00,8.90,52342.61,1.00,0.00,1434.81,2.12,43915.00,125.03,1.00,1.00,144.00,1005.06,1.00,0.00,42205.55,1.00,1229.10,119.23,1.00,118.88,-35.53,40313.20,22.75,9.51,3.82,39.46,182.82,0.06,2.88
2025-05-23 21:14:00,0.00,6.00,21.00,13.00,59.00,286.00,261.00,296.00,274.00,0.00,1039.17,981.89,1010.53,-17.06,,25.90,81.94,1.00,5.16,36.83,1.00,30.26,6.80,83.98,1.00,8.89,52342.91,1.00,0.00,1434.81,2.12,43915.07,127.01,1.00,1.00,236.81,1004.55,1.00,0.00,42224.86,1.00,1250.62,119.12,1.00,118.90,-17.06,41616.39,21.93,9.89,3.84,73.70,165.49,0.04,3.60
2025-05-23 21:16:00,0.00,3.60,21.00,15.00,59.00,557.00,531.00,558.00,535.00,0.00,1041.24,986.90,1014.07,-41.20,,25.80,81.80,1.00,5.14,36.64,1.00,30.26,7.33,83.97,1.00,8.90,52343.20,1.00,0.00,1430.74,2.11,43915.14,128.96,1.00,1.00,66.19,1007.90,1.00,0.00,42224.86,1.00,1271.88,119.28,1.00,118.90,-41.20,40975.38,22.58,9.59,3.48,106.56,158.71,0.06,3.56
2025-05-23 21:18:00,0.00,0.00,21.00,17.00,59.00,557.00,531.00,558.00,535.00,0.00,1043.54,983.96,1013.75,-38.36,,25.92,81.82,1.00,5.20,36.92,1.00,30.33,6.90,84.00,1.00,8.90,52343.50,1.00,0.00,1433.43,2.56,43915.22,130.37,1.00,1.00,226.69,1006.26,1.00,0.00,42224.86,1.00,1258.26,119.61,1.00,119.02,-38.36,40818.77,22.85,9.82,4.02,90.60,175.12,0.06,4.34
2025-05-23 21:20:00,0.00,0.00,21.00,19.00,59.00,614.00,591.00,626.00,603.00,0.00,1045.17,994.82,1019.995,-44.64,,25.88,81.88,1.00,5.08,36.55,1.00,30.53,8.63,83.99,1.00,8.89,52343.79,1.00,0.00,1435.60,2.52,43915.30,130.18,1.00,1.00,69.50,1013.82,1.00,0.00,42224.86,1.00,1282.92,119.94,1.00,119.21,-44.64,40383.35,23.02,9.72,3.86,93.40,161.83,0.04,4.23
2025-05-23 21:22:00,0.00,0.00,21.00,21.00,59.00,826.00,804.00,833.00,806.00,0.00,1046.43,1001.76,1024.095,-24.49,,25.86,82.13,1.00,5.19,36.28,1.00,30.38,8.43,84.00,1.00,8.90,52344.09,1.00,0.00,1431.53,2.80,43915.39,129.64,1.00,1.00,333.93,1016.97,1.00,0.00,42224.86,1.00,1291.94,120.15,1.00,119.35,-24.49,40321.75,23.71,8.97,3.82,221.58,186.32,0.04,4.07
2025-05-23 21:24:00,0.00,0.00,21.00,23.00,59.00,826.00,804.00,833.00,806.00,0.00,1048.02,1000.06,1024.04,-34.49,,25.87,80.90,1.00,5.16,37.21,1.00,30.06,7.97,83.99,1.00,13.94,52344.43,1.00,0.00,1435.60,2.77,43915.48,128.06,1.00,1.00,265.78,1015.53,1.00,0.00,42224.86,1.00,1267.99,120.23,1.00,119.31,-34.49,40208.05,23.33,9.87,4.01,42.83,172.48,0.04,4.47
2025-05-23 21:26:00,0.00,0.00,21.00,25.00,39.00,1099.00,1078.00,1106.00,1074.00,0.00,1049.78,994.27,1022.025,-39.92,,25.93,81.96,1.00,5.16,36.54,1.00,30.27,7.54,83.97,1.00,8.87,52344.87,1.00,0.00,1433.56,2.74,43915.59,125.06,1.00,1.00,2.11,1009.59,1.00,0.00,42224.86,1.00,1293.19,120.03,1.00,119.33,-39.92,39734.49,23.78,10.07,4.04,7.75,153.07,0.04,3.61
2025-05-23 21:28:00,0.00,0.00,21.00,27.00,49.00,1099.00,1078.00,1106.00,1074.00,0.00,1051.37,989.83,1020.6,-50.32,,25.96,81.80,1.00,5.20,36.85,1.00,30.30,7.58,84.01,1.00,8.88,52345.19,1.00,0.00,1432.78,2.58,43915.68,123.99,1.00,1.00,275.72,1007.30,1.00,0.00,42224.86,1.00,1291.18,119.61,1.00,119.01,-50.32,39952.06,23.40,10.08,4.13,7.38,161.08,0.07,3.15
